idtabla,fechaventa,agente,supervisor,SUCURSAL,REGION,paquete_vendido,id_paquete,precio,TipoServicio,fecha
176688,2025-06-02 12:44:22,5246,3942,Cd. León,BAJIO,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176689,2025-06-02 12:44:22,5246,3942,Cd. León,BAJIO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176690,2025-06-02 12:44:34,5806,5468,San Pedro,NORTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176691,2025-06-02 12:44:34,5758,5468,San Pedro,NORTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176692,2025-06-02 12:51:03,5672,5380,Tlajomulco,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176693,2025-06-02 12:59:16,5532,4714,Xalisco,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176694,2025-06-02 12:59:51,5873,5720,Cd. Zihuatanejo,OCCIDENTE,PLAN ALTAN 150 150,78,150.0,MEGAMOVIL,2025-06-02
176695,2025-06-02 12:59:51,5873,5720,Cd. Zihuatanejo,OCCIDENTE,PLAN ALTAN 150 150,78,150.0,MEGAMOVIL,2025-06-02
176696,2025-06-02 12:59:51,5873,5720,Cd. Zihuatanejo,OCCIDENTE,PLAN ALTAN 150 150,78,150.0,MEGAMOVIL,2025-06-02
176697,2025-06-02 13:02:22,5861,5468,Cd. Colima,OCCIDENTE,MAX BASICO 60 60,100,60.0,HBO,2025-06-02
176698,2025-06-02 13:02:22,5861,5468,Cd. Colima,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176699,2025-06-02 13:02:22,5468,5468,Cd. Colima,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176700,2025-06-02 13:03:36,5887,5380,Calpulalpan,SURESTE,PLAN AT&T 150 150,62,150.0,MEGAMOVIL,2025-06-02
176701,2025-06-02 13:03:36,5590,5380,Calpulalpan,SURESTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176702,2025-06-02 13:07:15,5858,4714,Cd. León,BAJIO,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176703,2025-06-02 13:10:47,5847,3942,San Pedro,NORTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176704,2025-06-02 13:10:47,5847,3942,San Pedro,NORTE,MAX BASICO 60 60,100,60.0,HBO,2025-06-02
176705,2025-06-02 13:10:47,4125,3942,San Pedro,NORTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176706,2025-06-02 13:11:18,5863,5468,Tlajomulco,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176707,2025-06-02 13:11:28,5860,5468,Cd. Zamora,OCCIDENTE,CAJA ADICIONAL HD Y XVIEW 0,91,0.0,XVIEW,2025-06-02
176708,2025-06-02 13:16:40,5817,3942,Cd. León,BAJIO,PLAN AT&T 150 150,62,150.0,MEGAMOVIL,2025-06-02
176709,2025-06-02 13:16:40,3942,3942,Cd. León,BAJIO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176710,2025-06-02 13:17:43,5735,4533,San Rafael,GOLFO,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176711,2025-06-02 13:17:43,5704,4533,San Rafael,GOLFO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176712,2025-06-02 13:18:19,5826,5468,Tonalá,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176713,2025-06-02 13:18:19,5758,5468,Tonalá,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176714,2025-06-02 13:18:44,5773,3942,Cd. León,BAJIO,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176715,2025-06-02 13:19:21,5887,5380,Cd. Zihuatanejo,OCCIDENTE,PLAN ALTAN 150 150,78,150.0,MEGAMOVIL,2025-06-02
176716,2025-06-02 13:19:21,4714,4714,Cd. Zihuatanejo,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176717,2025-06-02 13:19:51,5861,5468,Cd. Colima,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176718,2025-06-02 13:22:32,5879,5720,Cd. Puebla,SURESTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176719,2025-06-02 13:22:57,5646,4533,Cd. Zihuatanejo,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176720,2025-06-02 13:22:57,5704,4533,Cd. Zihuatanejo,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176721,2025-06-02 13:23:49,5882,3942,Tepeaca,SURESTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176722,2025-06-02 13:26:49,5872,5720,Cd. Colima,OCCIDENTE,PLAN AT&T 150 150,62,150.0,MEGAMOVIL,2025-06-02
176723,2025-06-02 13:26:49,5720,5720,Cd. Colima,OCCIDENTE,PLAN AT&T 150 150,62,150.0,MEGAMOVIL,2025-06-02
176724,2025-06-02 13:31:05,5771,4533,Ocotlán,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176725,2025-06-02 13:32:33,5526,5468,Zapotlanejo,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176726,2025-06-02 13:32:33,5805,5468,Zapotlanejo,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176727,2025-06-02 13:33:12,5861,5468,Cd. Zihuatanejo,OCCIDENTE,PLAN ALTAN 150 150,78,150.0,MEGAMOVIL,2025-06-02
176728,2025-06-02 13:33:12,5758,5468,Cd. Zihuatanejo,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176729,2025-06-02 13:34:43,5532,4714,Tlaquepaque,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176730,2025-06-02 13:34:43,5575,4714,Tlaquepaque,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176731,2025-06-02 13:39:40,3940,5380,Zirahuen,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176732,2025-06-02 13:39:40,5695,5380,Zirahuen,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176733,2025-06-02 13:40:29,5246,3942,Cd. Zihuatanejo,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176734,2025-06-02 13:42:20,5869,5720,Agua Prieta,PACIFICO,MAX BASICO 60 60,100,60.0,HBO,2025-06-02
176735,2025-06-02 13:42:20,5869,5720,Agua Prieta,PACIFICO,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176736,2025-06-02 13:42:20,5720,5720,Agua Prieta,PACIFICO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176737,2025-06-02 13:43:20,5590,5380,Cd. Colima,OCCIDENTE,PLAN AT&T 150 150,62,150.0,MEGAMOVIL,2025-06-02
176738,2025-06-02 13:43:20,5380,5380,Cd. Colima,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176739,2025-06-02 13:43:39,5765,3942,Tonalá,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176740,2025-06-02 13:43:56,5826,5468,Cd. Querétaro,BAJIO,PLAN ALTAN 150 150,78,150.0,MEGAMOVIL,2025-06-02
176741,2025-06-02 13:46:17,5817,3942,Ahualulco,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176742,2025-06-02 13:46:17,5765,3942,Ahualulco,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176743,2025-06-02 13:49:51,5735,4533,Cd. Morelia,TCO,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176744,2025-06-02 13:49:51,5704,4533,Cd. Morelia,TCO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176745,2025-06-02 13:53:14,5882,3942,Agua Prieta,PACIFICO,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176746,2025-06-02 13:53:14,4125,3942,Agua Prieta,PACIFICO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176747,2025-06-02 13:53:30,5879,5720,Tlajomulco,OCCIDENTE,CAJA ADICIONAL HD Y XVIEW 0,91,0.0,XVIEW,2025-06-02
176748,2025-06-02 13:53:30,5758,5468,Tlajomulco,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176749,2025-06-02 13:59:13,5873,5720,Berriozabal,SURESTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176750,2025-06-02 13:59:13,5873,5720,Berriozabal,SURESTE,MAX BASICO 60 60,100,60.0,HBO,2025-06-02
176751,2025-06-02 13:59:13,5720,5720,Berriozabal,SURESTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176752,2025-06-02 14:04:02,5807,5468,Nanacamilpa,SURESTE,PLAN AT&T 150 150,62,150.0,MEGAMOVIL,2025-06-02
176753,2025-06-02 14:04:02,5758,5468,Nanacamilpa,SURESTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176754,2025-06-02 15:04:40,5826,5468,Tonalá,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176755,2025-06-02 15:04:40,5805,5468,Tonalá,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176756,2025-06-02 15:14:03,5575,4714,Cd. León,BAJIO,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176757,2025-06-02 15:14:03,5532,4714,Cd. León,BAJIO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176758,2025-06-02 15:24:56,5871,5720,Tarimbaro,TCO,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176759,2025-06-02 15:24:56,5720,5720,Tarimbaro,TCO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176760,2025-06-02 15:27:52,5887,5380,Martinez de la Torre,GOLFO,PLAN AT&T 150 150,62,150.0,MEGAMOVIL,2025-06-02
176761,2025-06-02 15:27:52,5590,5380,Martinez de la Torre,GOLFO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176762,2025-06-02 15:28:11,5350,4533,Tlajomulco,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176763,2025-06-02 15:33:15,5399,3942,Tlaquepaque,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176764,2025-06-02 15:34:57,5526,5468,Tlaquepaque,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176765,2025-06-02 15:34:57,5468,5468,Tlaquepaque,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176766,2025-06-02 15:37:42,5858,4714,Cd. Patzcuaro,TCO,PLAN ALTAN 150 150,78,150.0,MEGAMOVIL,2025-06-02
176767,2025-06-02 15:37:42,5858,4714,Cd. Patzcuaro,TCO,PLAN ALTAN 150 150,78,150.0,MEGAMOVIL,2025-06-02
176768,2025-06-02 15:37:42,4714,4714,Cd. Patzcuaro,TCO,PLAN ALTAN 150 150,78,150.0,MEGAMOVIL,2025-06-02
176769,2025-06-02 15:40:44,5481,4714,Cd. Patzcuaro,TCO,MAX BASICO 60 60,100,60.0,HBO,2025-06-02
176770,2025-06-02 15:40:44,5380,5380,Cd. Patzcuaro,TCO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176771,2025-06-02 15:42:00,4994,4549,Cd. Querétaro,BAJIO,MAX BASICO 60 60,100,60.0,HBO,2025-06-02
176772,2025-06-02 15:42:00,5575,4714,Cd. Querétaro,BAJIO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176773,2025-06-02 15:43:16,5843,5380,San Mateo Atenco,CENTRO,PLAN AT&T 150 150,62,150.0,MEGAMOVIL,2025-06-02
176774,2025-06-02 15:43:16,5843,5380,San Mateo Atenco,CENTRO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176775,2025-06-02 15:43:26,5420,3942,Agua Prieta,PACIFICO,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176776,2025-06-02 15:43:26,3942,3942,Agua Prieta,PACIFICO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176777,2025-06-02 15:43:58,5806,5468,Cd. Zihuatanejo,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176778,2025-06-02 15:43:58,5758,5468,Cd. Zihuatanejo,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176779,2025-06-02 15:44:32,5881,3942,Cd. Zihuatanejo,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176780,2025-06-02 15:44:32,4125,3942,Cd. Zihuatanejo,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176781,2025-06-02 15:47:26,5882,3942,Zacatelco,SURESTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176782,2025-06-02 15:48:01,5861,5468,Tlajomulco,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176783,2025-06-02 15:48:01,5468,5468,Tlajomulco,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176784,2025-06-02 15:56:37,5395,4714,Cd. Zihuatanejo,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176785,2025-06-02 15:56:37,5380,5380,Cd. Zihuatanejo,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176786,2025-06-02 15:58:28,5646,4533,Tlajomulco,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176787,2025-06-02 15:58:28,5704,4533,Tlajomulco,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176788,2025-06-02 15:59:35,5882,3942,Zacatelco,SURESTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176789,2025-06-02 15:59:35,4125,3942,Zacatelco,SURESTE,MEGAS ASCENSO 0,87,0.0,Ascenso internet,2025-06-02
176790,2025-06-02 16:00:51,5602,3942,Zacatecas,BAJIO,PLAN AT&T 150 150,62,150.0,MEGAMOVIL,2025-06-02
176791,2025-06-02 16:08:22,5817,3942,Ahualulco,OCCIDENTE,PLAN AT&T 150 150,62,150.0,MEGAMOVIL,2025-06-02
176792,2025-06-02 16:08:22,3942,3942,Ahualulco,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176793,2025-06-02 16:09:40,5621,5468,Cd. León,BAJIO,MAX BASICO 60 60,100,60.0,HBO,2025-06-02
176794,2025-06-02 16:09:40,5621,5468,Cd. León,BAJIO,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176795,2025-06-02 16:09:40,5805,5468,Cd. León,BAJIO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176796,2025-06-02 16:12:16,5844,5380,San Pedro,NORTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176797,2025-06-02 16:12:16,5532,4714,San Pedro,NORTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176798,2025-06-02 16:21:40,5420,3942,Calpulalpan,SURESTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176799,2025-06-02 16:21:40,4125,3942,Calpulalpan,SURESTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176800,2025-06-02 16:24:45,5891,5380,Agua Prieta,PACIFICO,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176801,2025-06-02 16:24:45,5891,5380,Agua Prieta,PACIFICO,MAX BASICO 60 60,100,60.0,HBO,2025-06-02
176802,2025-06-02 16:24:45,5590,5380,Agua Prieta,PACIFICO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176803,2025-06-02 16:25:55,3940,5380,Tarimbaro,TCO,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176804,2025-06-02 16:25:55,5695,5380,Tarimbaro,TCO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176805,2025-06-02 16:30:39,5399,3942,Cd. Morelia,TCO,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176806,2025-06-02 16:31:33,5860,5468,Tonalá,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176807,2025-06-02 16:31:33,5758,5468,Tonalá,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176808,2025-06-02 16:33:23,5481,4714,Tarimbaro,TCO,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176809,2025-06-02 16:33:23,4714,4714,Tarimbaro,TCO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176810,2025-06-02 16:35:21,5826,5468,Cd. Patzcuaro,TCO,PLAN ALTAN 150 150,78,150.0,MEGAMOVIL,2025-06-02
176811,2025-06-02 16:35:21,5805,5468,Cd. Patzcuaro,TCO,PLAN ALTAN 150 150,78,150.0,MEGAMOVIL,2025-06-02
176812,2025-06-02 16:41:56,5769,4714,Alvarado,GOLFO,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176813,2025-06-02 16:41:56,5380,5380,Alvarado,GOLFO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176814,2025-06-02 16:44:05,5891,5380,Tlajomulco,OCCIDENTE,PLAN AT&T 150 150,62,150.0,MEGAMOVIL,2025-06-02
176815,2025-06-02 16:44:05,4714,4714,Tlajomulco,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176816,2025-06-02 16:46:52,5621,5468,Ocotlán,OCCIDENTE,PLAN AT&T 150 150,62,150.0,MEGAMOVIL,2025-06-02
176817,2025-06-02 16:46:52,5468,5468,Ocotlán,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176818,2025-06-02 16:47:54,5785,3942,Alvarado,GOLFO,PLAN AT&T 150 150,62,150.0,MEGAMOVIL,2025-06-02
176819,2025-06-02 16:47:54,5765,3942,Alvarado,GOLFO,PLAN AT&T 150 150,62,150.0,MEGAMOVIL,2025-06-02
176820,2025-06-02 16:55:48,4994,4549,Cd. Nogales,PACIFICO,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176821,2025-06-02 16:55:48,5590,5380,Cd. Nogales,PACIFICO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176822,2025-06-02 16:57:25,5785,3942,Cd. Zamora,OCCIDENTE,MAX BASICO 60 60,100,60.0,HBO,2025-06-02
176823,2025-06-02 16:57:25,4125,3942,Cd. Zamora,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176824,2025-06-02 16:59:49,5872,5720,Cd. Zamora,OCCIDENTE,PLAN AT&T 150 150,62,150.0,MEGAMOVIL,2025-06-02
176827,2025-06-02 17:04:27,5858,4714,Romita,BAJIO,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176828,2025-06-02 17:04:27,5575,4714,Romita,BAJIO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176829,2025-06-02 17:07:46,5877,5720,Chihuahua,NORTE,MAX BASICO 60 60,100,60.0,HBO,2025-06-02
176830,2025-06-02 17:07:46,5720,5720,Chihuahua,NORTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176831,2025-06-02 17:11:13,5526,5468,Zapopan,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176832,2025-06-02 17:11:13,5758,5468,Zapopan,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176833,2025-06-02 17:13:41,5602,3942,Puente Grande,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176834,2025-06-02 17:16:31,5860,5468,Tlajomulco,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176835,2025-06-02 17:16:31,5758,5468,Tlajomulco,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176836,2025-06-02 17:16:55,5863,5468,Cd. León,BAJIO,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176837,2025-06-02 17:16:55,5468,5468,Cd. León,BAJIO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176838,2025-06-02 17:17:37,5851,3942,Cd. Zamora,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176839,2025-06-02 17:17:37,3942,3942,Cd. Zamora,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176840,2025-06-02 17:17:47,5542,4533,Martinez de la Torre,GOLFO,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176841,2025-06-02 17:17:47,5704,4533,Martinez de la Torre,GOLFO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176842,2025-06-02 17:19:01,5246,3942,Ocotlán,OCCIDENTE,PLAN AT&T 150 150,62,150.0,MEGAMOVIL,2025-06-02
176843,2025-06-02 17:19:01,5590,5380,Ocotlán,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176844,2025-06-02 17:19:22,5743,5380,Cd. León,BAJIO,CAJA ADICIONAL HD Y XVIEW 0,91,0.0,XVIEW,2025-06-02
176845,2025-06-02 17:19:22,5695,5380,Cd. León,BAJIO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176846,2025-06-02 17:28:42,5860,5468,Chapala,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176847,2025-06-02 17:28:42,5468,5468,Chapala,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176848,2025-06-02 17:29:38,5843,5380,Acapulco,CENTRO,PLAN AT&T 150 150,62,150.0,MEGAMOVIL,2025-06-02
176849,2025-06-02 17:29:38,5380,5380,Acapulco,CENTRO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176850,2025-06-02 17:30:05,4952,4533,Chihuahua,NORTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176851,2025-06-02 17:30:05,5704,4533,Chihuahua,NORTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176852,2025-06-02 17:31:33,5851,3942,Villa Jimenez,TCO,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176853,2025-06-02 17:31:33,4125,3942,Villa Jimenez,TCO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176854,2025-06-02 17:35:25,5542,4533,Cd. León,BAJIO,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176855,2025-06-02 17:35:25,5704,4533,Cd. León,BAJIO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176856,2025-06-02 17:36:45,5672,5380,Agua Prieta,PACIFICO,MAX BASICO 60 60,100,60.0,HBO,2025-06-02
176857,2025-06-02 17:36:45,5590,5380,Agua Prieta,PACIFICO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176858,2025-06-02 17:38:49,5861,5468,Acapulco,CENTRO,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176859,2025-06-02 17:38:49,5695,5380,Acapulco,CENTRO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176860,2025-06-02 17:41:22,5806,5468,Cd. Tierra Blanca,GOLFO,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176861,2025-06-02 17:41:22,5380,5380,Cd. Tierra Blanca,GOLFO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176862,2025-06-02 17:48:11,5621,5468,Cd. Morelia,TCO,MAX BASICO 60 60,100,60.0,HBO,2025-06-02
176863,2025-06-02 17:48:11,5621,5468,Cd. Morelia,TCO,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176864,2025-06-02 17:48:11,5805,5468,Cd. Morelia,TCO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176865,2025-06-02 17:49:17,5704,4533,La Peñita,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176866,2025-06-02 17:49:17,5575,4714,La Peñita,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176867,2025-06-02 17:53:36,3172,4533,Zapopan,OCCIDENTE,PLAN ALTAN 150 150,78,150.0,MEGAMOVIL,2025-06-02
176868,2025-06-02 17:53:36,3172,4533,Zapopan,OCCIDENTE,PLAN ALTAN 150 150,78,150.0,MEGAMOVIL,2025-06-02
176870,2025-06-02 17:53:56,5646,4533,Cd. La Piedad,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176871,2025-06-02 17:53:56,5704,4533,Cd. La Piedad,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176874,2025-06-02 17:54:57,5879,5720,Ocotlán,OCCIDENTE,MAX BASICO 60 60,100,60.0,HBO,2025-06-02
176875,2025-06-02 17:54:57,5879,5720,Ocotlán,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176876,2025-06-02 17:55:03,5130,5468,Tarimbaro,TCO,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176877,2025-06-02 17:55:03,5758,5468,Tarimbaro,TCO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176878,2025-06-02 17:56:57,5395,4714,Tonalá,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176879,2025-06-02 17:56:57,5695,5380,Tonalá,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
176880,2025-06-02 17:59:49,5882,3942,Acapulco,CENTRO,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-06-02
176881,2025-06-02 17:59:50,5765,3942,Acapulco,CENTRO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-06-02
